time,position,velocity,effort
4.71,0.26794999837875366,0.01565166749060154,19512396.0
4.72,0.26794999837875366,-0.012690971605479717,19515100.0
4.73,0.26794999837875366,-0.033137865364551544,19543442.0
4.74,0.26794999837875366,-0.0008033309131860733,19563890.0
4.75,0.26794999837875366,-0.0004839664325118065,19531556.0
4.76,0.26794999837875366,-0.005043476819992065,19531236.0
4.7700000000000005,0.26794999837875366,-0.001477816142141819,19535796.0
4.78,0.26794999837875366,0.002511194907128811,19532230.0
4.79,0.26794999837875366,0.015042131766676903,19528240.0
4.8,0.26794999837875366,-0.03503306582570076,19515710.0
4.8100000000000005,0.26794999837875366,-0.02301287278532982,19565786.0
4.82,0.26794999837875366,0.018406644463539124,19553764.0
4.83,0.26794999837875366,-0.017386186867952347,19512346.0
4.84,0.26794999837875366,0.0048708077520132065,19548138.0
4.8500000000000005,0.26794999837875366,-0.022991733625531197,19525882.0
4.86,0.26794999837875366,-0.0133059686049819,19553744.0
4.87,0.26794999837875366,-0.02018691413104534,19544058.0
4.88,0.26794999837875366,-0.02438989467918873,19550938.0
4.89,0.26794999837875366,-0.01866067573428154,19555142.0
4.9,0.26794999837875366,-0.038282204419374466,19549412.0
4.91,0.26794999837875366,-0.04217928647994995,19569034.0
4.92,0.26794999837875366,0.001821800833567977,19572932.0
4.93,0.26794999837875366,0.019028250128030777,19528930.0
4.94,0.26794999837875366,0.01789945177733898,19511724.0
4.95,0.26794999837875366,0.008905662223696709,19512852.0
4.96,0.26794999837875366,0.006475858390331268,19521846.0
4.97,0.26794999837875366,0.002994932234287262,19524276.0
4.98,0.26794999837875366,0.015383746474981308,19527758.0
4.99,0.26794999837875366,0.01890340819954872,19515368.0
